7.970545e+01,0
7.408973e+01,0
5.725363e+01,1
4.096756e+01,2
3.243597e+01,3
3.374633e+01,4
3.565144e+01,5
3.355754e+01,6
2.515175e+01,7
2.393173e+01,8
2.193668e+01,9
1.884175e+01,10
1.584387e+01,11
1.426426e+01,12
1.264391e+01,13
1.189845e+01,14
9.788520e+00,15
8.834593e+00,16
6.991836e+00,17
6.556120e+00,18
5.779572e+00,19
4.917620e+00,20
4.425146e+00,21
4.677007e+00,22
4.667976e+00,23
4.664942e+00,24
4.167525e+00,25
4.121312e+00,26
4.029983e+00,27
3.893452e+00,28
3.669658e+00,29
3.258071e+00,30
2.914112e+00,31
2.893035e+00,32
3.205931e+00,33
3.548562e+00,34
3.844082e+00,35
3.970139e+00,36
3.697805e+00,37
2.856117e+00,38
2.677453e+00,39
2.298480e+00,40
2.682656e+00,41
2.320475e+00,42
2.645110e+00,43
2.849663e+00,44
2.836168e+00,45
2.612964e+00,46
1.999364e+00,47
1.772467e+00,48
2.717861e+00,49
2.454031e+00,50
1.480838e+00,51
1.396958e+00,52
1.016948e+00,53
9.386458e-01,54
8.720320e-01,55
7.983995e-01,56
6.268887e-01,57
4.287630e-01,58
4.906248e-01,59
4.408096e-01,60
4.700287e-01,61
7.380616e-01,62
1.092311e+00,63
1.360410e+00,64
1.113131e+00,65
5.580710e-01,66
3.382024e-01,67
3.666334e-01,68
4.832515e-01,69
7.640710e-01,70
8.337717e-01,71
5.971885e-01,72
4.930139e-01,73
5.237710e-01,74
5.470902e-01,75
5.558823e-01,76
5.425906e-01,77
5.025482e-01,78
4.334401e-01,79
3.360018e-01,80
2.447015e-01,81
2.267013e-01,82
3.229575e-01,83
3.280001e-01,84
3.660579e-01,85
2.786444e-01,86
1.951653e-01,87
1.457177e-01,88
1.382409e-01,89
1.270427e-01,90
1.147256e-01,91
1.456274e-01,92
1.525819e-01,93
1.349572e-01,94
1.444437e-01,95
1.735485e-01,96
2.150051e-01,97
2.170995e-01,98
1.780440e-01,99
1.265729e-01,100
1.023064e-01,101
1.038359e-01,102
1.145799e-01,103
1.147139e-01,104
9.052227e-02,105
7.350330e-02,106
6.142964e-02,107
5.480423e-02,108
5.155288e-02,109
4.702866e-02,110
5.212837e-02,111
7.473300e-02,112
1.012493e-01,113
9.622562e-02,114
7.475704e-02,115
5.919032e-02,116
5.448491e-02,117
6.270159e-02,118
5.999559e-02,119
5.093431e-02,120
3.952833e-02,121
4.029226e-02,122
4.134757e-02,123
4.280444e-02,124
4.851266e-02,125
4.862092e-02,126
4.756600e-02,127
4.941824e-02,128
5.170245e-02,129
5.451507e-02,130
5.782844e-02,131
6.175594e-02,132
6.642607e-02,133
7.197121e-02,134
7.835699e-02,135
8.548263e-02,136
9.343923e-02,137
1.023497e-01,138
1.122282e-01,139
1.230266e-01,140
1.346099e-01,141
1.466308e-01,142
1.589895e-01,143
1.717785e-01,144
1.851494e-01,145
1.992365e-01,146
2.141097e-01,147
2.297569e-01,148
2.461086e-01,149
2.630791e-01,150
2.805732e-01,151
2.984549e-01,152
3.165356e-01,153
3.347111e-01,154
3.531435e-01,155
3.713753e-01,156
3.890321e-01,157
4.058677e-01,158
4.216569e-01,159
4.362015e-01,160
4.491304e-01,161
4.604295e-01,162
4.699964e-01,163
4.776694e-01,164
4.832869e-01,165
4.866953e-01,166
4.877476e-01,167
4.862927e-01,168
4.821575e-01,169
4.760093e-01,170
4.674298e-01,171
4.550757e-01,172
4.382947e-01,173
4.175840e-01,174
3.925232e-01,175
3.782512e-01,176
3.660435e-01,177
3.453108e-01,178
3.156020e-01,179
2.759847e-01,180
2.252475e-01,181
2.112791e-01,182
2.296396e-01,183
3.146039e-01,184
4.283839e-01,185
5.347839e-01,186
6.236535e-01,187
6.876571e-01,188
7.227772e-01,189
7.283614e-01,190
7.064029e-01,191
6.611847e-01,192
5.979452e-01,193
5.226718e-01,194
4.933187e-01,195
4.539663e-01,196
4.056071e-01,197
3.512333e-01,198
2.935672e-01,199
2.533900e-01,200
2.611605e-01,201
2.686910e-01,202
2.761053e-01,203
2.834130e-01,204
2.903430e-01,205
2.970930e-01,206
3.036529e-01,207
3.089537e-01,208
3.119055e-01,209
3.130026e-01,210
3.129272e-01,211
3.125305e-01,212
3.126141e-01,213
3.134843e-01,214
3.147615e-01,215
3.155547e-01,216
3.149424e-01,217
3.123173e-01,218
3.074049e-01,219
3.005203e-01,220
2.922242e-01,221
2.830125e-01,222
2.731994e-01,223
2.628203e-01,224
2.514256e-01,225
2.381108e-01,226
2.263045e-01,227
2.288574e-01,228
2.294895e-01,229
2.280133e-01,230
2.242342e-01,231
2.457947e-01,232
2.712842e-01,233
2.890693e-01,234
2.977461e-01,235
2.969371e-01,236
2.872892e-01,237
2.700939e-01,238
2.467765e-01,239
2.186098e-01,240
1.902014e-01,241
1.878620e-01,242
1.851311e-01,243
1.860660e-01,244
1.864319e-01,245
1.881370e-01,246
2.026092e-01,247
2.135008e-01,248
2.201896e-01,249
2.228006e-01,250
2.215300e-01,251
2.166260e-01,252
2.167379e-01,0
2.130850e-01,1
2.082285e-01,2
2.003541e-01,3
1.890198e-01,4
1.741577e-01,5
1.605300e-01,6
1.583227e-01,7
1.568117e-01,8
1.562871e-01,9
1.572621e-01,10
1.602128e-01,11
1.650223e-01,12
1.712450e-01,13
1.789126e-01,14
1.874766e-01,15
3.403419e-01,16
2.044508e-01,17
2.404773e-01,18
2.199025e-01,19
2.274772e-01,20
2.360044e-01,21
2.448557e-01,22
