7.970545e+01,0
7.827651e+01,0
7.414881e+01,1
6.777904e+01,2
5.983246e+01,3
5.105872e+01,4
4.536074e+01,5
4.069647e+01,6
3.636192e+01,7
3.244033e+01,8
2.891608e+01,9
2.571223e+01,10
2.274947e+01,11
2.044713e+01,12
1.890800e+01,13
1.715313e+01,14
1.562569e+01,15
1.402489e+01,16
1.354279e+01,17
1.318890e+01,18
1.279801e+01,19
1.241832e+01,20
1.203119e+01,21
1.161714e+01,22
1.110170e+01,23
1.033341e+01,24
9.047464e+00,25
6.905553e+00,26
5.592266e+00,27
4.438937e+00,28
4.736132e+00,29
4.270316e+00,30
4.190335e+00,31
3.491567e+00,32
4.436687e+00,33
3.496429e+00,34
3.619442e+00,35
3.891123e+00,36
4.071353e+00,37
3.921543e+00,38
3.339830e+00,39
2.450039e+00,40
2.453877e+00,41
3.064566e+00,42
2.866843e+00,43
2.085810e+00,44
2.298065e+00,45
2.483215e+00,46
2.644226e+00,47
2.793199e+00,48
2.881911e+00,49
2.799095e+00,50
2.443595e+00,51
1.739178e+00,52
1.798129e+00,53
2.345850e+00,54
2.131157e+00,55
1.432257e+00,56
1.239161e+00,57
1.059704e+00,58
8.698901e-01,59
7.805299e-01,60
5.991777e-01,61
6.230616e-01,62
5.116622e-01,63
4.795188e-01,64
4.493877e-01,65
4.578010e-01,66
4.627880e-01,67
4.635395e-01,68
4.620912e-01,69
4.573612e-01,70
4.424206e-01,71
4.156173e-01,72
3.760264e-01,73
3.261171e-01,74
4.924538e-01,75
9.576316e-01,76
1.269522e+00,77
7.440279e-01,78
3.582234e-01,79
3.948676e-01,80
4.326312e-01,81
5.245404e-01,82
4.893912e-01,83
4.984006e-01,84
4.987707e-01,85
4.839271e-01,86
4.545407e-01,87
4.037580e-01,88
3.282935e-01,89
2.328308e-01,90
1.789712e-01,91
2.863442e-01,92
3.366308e-01,93
1.884225e-01,94
2.051424e-01,95
1.979162e-01,96
2.060433e-01,97
1.686155e-01,98
1.322351e-01,99
1.712255e-01,100
1.398901e-01,101
1.310527e-01,102
1.013021e-01,103
1.484095e-01,104
1.181271e-01,105
9.336913e-02,106
1.311017e-01,107
1.353611e-01,108
1.001599e-01,109
6.458447e-02,110
5.265186e-02,111
6.832793e-02,112
1.147674e-01,113
1.140521e-01,114
7.408067e-02,115
4.115805e-02,116
4.431644e-02,117
6.866499e-02,118
7.063991e-02,119
6.577728e-02,120
6.311208e-02,121
6.270120e-02,122
6.490729e-02,123
6.831098e-02,124
3.994728e-02,125
4.114530e-02,126
4.121559e-02,127
4.101822e-02,128
5.950289e-02,129
5.347281e-02,130
4.563201e-02,131
4.787402e-02,132
5.015605e-02,133
5.234522e-02,134
5.440459e-02,135
5.661357e-02,136
5.923473e-02,137
6.246467e-02,138
6.642419e-02,139
7.114887e-02,140
7.659025e-02,141
8.287358e-02,142
9.020930e-02,143
9.866053e-02,144
1.081643e-01,145
1.186226e-01,146
1.300071e-01,147
1.422232e-01,148
1.551093e-01,149
1.686173e-01,150
1.827542e-01,151
1.975696e-01,152
2.131048e-01,153
2.293591e-01,154
2.462814e-01,155
2.638040e-01,156
2.818294e-01,157
3.002233e-01,158
3.187340e-01,159
3.372485e-01,160
3.558247e-01,161
3.742861e-01,162
3.921332e-01,163
4.091184e-01,164
4.250180e-01,165
4.396384e-01,166
4.526084e-01,167
4.639219e-01,168
4.734802e-01,169
4.811287e-01,170
4.867089e-01,171
4.900566e-01,172
4.909960e-01,173
4.893326e-01,174
4.848462e-01,175
4.784054e-01,176
4.690890e-01,177
4.557769e-01,178
4.379668e-01,179
4.160251e-01,180
3.896737e-01,181
3.826709e-01,182
3.700549e-01,183
3.486158e-01,184
3.177628e-01,185
2.764814e-01,186
2.235692e-01,187
2.362294e-01,188
2.525899e-01,189
3.521483e-01,190
4.713276e-01,191
5.821472e-01,192
6.743760e-01,193
7.403472e-01,194
7.761888e-01,195
7.810854e-01,196
7.573193e-01,197
7.088936e-01,198
6.416399e-01,199
5.618831e-01,200
5.306234e-01,201
4.889426e-01,202
4.375144e-01,203
3.795235e-01,204
3.179263e-01,205
2.552352e-01,206
2.591360e-01,207
2.620618e-01,208
2.636397e-01,209
2.709246e-01,210
2.788586e-01,211
2.862196e-01,212
2.928051e-01,213
2.988275e-01,214
3.051322e-01,215
3.111092e-01,216
3.155237e-01,217
3.174775e-01,218
3.178110e-01,219
3.175606e-01,220
3.178537e-01,221
3.192127e-01,222
3.212725e-01,223
3.230438e-01,224
3.235467e-01,225
3.223004e-01,226
3.189394e-01,227
3.132408e-01,228
3.051968e-01,229
2.950680e-01,230
2.834656e-01,231
2.711227e-01,232
2.582529e-01,233
2.441423e-01,234
2.313486e-01,235
2.437406e-01,236
2.689901e-01,237
2.875913e-01,238
2.980953e-01,239
2.998410e-01,240
2.931914e-01,241
2.793059e-01,242
2.596259e-01,243
2.353714e-01,244
2.075322e-01,245
1.852813e-01,246
1.845200e-01,247
1.840971e-01,248
1.835228e-01,249
1.808218e-01,250
1.959157e-01,251
2.117797e-01,252
2.232311e-01,253
2.302034e-01,254
2.327341e-01,255
2.317051e-01,256
2.353186e-01,257
2.364523e-01,258
2.362499e-01,0
2.359878e-01,1
2.354900e-01,2
2.346650e-01,3
2.333917e-01,4
2.315432e-01,5
2.290190e-01,6
2.257742e-01,7
2.218313e-01,8
2.172699e-01,9
2.121963e-01,10
2.067078e-01,11
2.008684e-01,12
1.947085e-01,13
1.882489e-01,14
1.815290e-01,15
1.746132e-01,16
1.675671e-01,17
1.613206e-01,18
1.609756e-01,19
1.607480e-01,20
1.606528e-01,21
1.607528e-01,22
1.611290e-01,23
1.618865e-01,24
1.631654e-01,25
1.651572e-01,26
1.681232e-01,27
1.720960e-01,28
1.770936e-01,29
1.831916e-01,30
1.904650e-01,31
1.989793e-01,32
2.087663e-01,33
2.197923e-01,34
2.319699e-01,35
3.507696e-01,36
2.564157e-01,37
2.680272e-01,38
2.800581e-01,39
2.916096e-01,40
3.030056e-01,41
3.142867e-01,42
3.254728e-01,43
3.358377e-01,44
3.447334e-01,45
3.519765e-01,46
3.567804e-01,47
3.583860e-01,48
3.559580e-01,49
3.483446e-01,50
3.344872e-01,51
3.127259e-01,52
2.825728e-01,53
2.435351e-01,54
1.964264e-01,55
1.962596e-01,56
2.137878e-01,57
1.536243e-01,58
1.394610e-01,59
1.357686e-01,60
1.209819e-01,61
1.006192e-01,62
1.055448e-01,63
1.011349e-01,64
9.004872e-02,65
7.547423e-02,66
6.226818e-02,67
6.539638e-02,68
9.493338e-02,69
1.148402e-01,70
9.754784e-02,71
6.509021e-02,72
5.938738e-02,73
7.704293e-02,74
9.914905e-02,75
8.116304e-02,76
5.559476e-02,77
4.963549e-02,78
6.464532e-02,79
7.784617e-02,80
6.538967e-02,81
5.052467e-02,82
5.228856e-02,83
6.296112e-02,84
6.033009e-02,85
4.792567e-02,86
4.603542e-02,87
5.609292e-02,88
5.688960e-02,89
4.327048e-02,90
3.633745e-02,91
4.421013e-02,92
5.217141e-02,93
4.365968e-02,94
